restaurant_id,postal_code,restaurant_name,restaurant_address,dish_name,category,MAIN MUNICIPALITY
303788,9000,Dunkin,33 Langemunt,Vegan Original Glazed,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Original Glazed,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Original Glazed,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Snowbear,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Snowbear,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Snowbear,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Snowbear,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Snowbear,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Snowbear,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Speculoos Sensation,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Speculoos Sensation,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Speculoos Sensation,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Speculoos Sensation,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Speculoos Sensation,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Speculoos Sensation,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Strawberry Swirl,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Strawberry Swirl,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Strawberry Swirl,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Strawberry Swirl,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Strawberry Swirl,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Strawberry Swirl,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Chocolate Chip,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Chocolate Chip,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Chocolate Chip,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Chocolate Chip,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Chocolate Chip,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Chocolate Chip,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Boston Pinguin,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Boston Pinguin,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Boston Pinguin,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Boston Pinguin,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Boston Pinguin,Vegan Donuts,GENT
303788,9000,Dunkin,33 Langemunt,Vegan Boston Pinguin,Vegan Donuts,GENT
286526,3000,CASPER Leuven,Oude Markt 2,Vegan Burger,Hacked by De Vegetarische Slager 🌿,LEUVEN
286526,3000,CASPER Leuven,Oude Markt 2,Nuggettekes (vegan),Hacked by De Vegetarische Slager 🌿,LEUVEN
286526,3000,CASPER Leuven,Oude Markt 2,NoMeatballs in tomato sauce,Hacked by De Vegetarische Slager 🌿,LEUVEN
286526,3000,CASPER Leuven,Oude Markt 2,Vol-au-Vegan,Hacked by De Vegetarische Slager 🌿,LEUVEN
286526,3000,CASPER Leuven,Oude Markt 2,Albondigas with Rice,Hacked by De Vegetarische Slager 🌿,LEUVEN
286526,3000,CASPER Leuven,Oude Markt 2,Vegan Beef Stew,Hacked by De Vegetarische Slager 🌿,LEUVEN
36996,2000,JusJus,Verschansingstraat 46,Pure Celery Juice 500ml,Cold Pressed Vegetable Juices,ANTWERPEN
36996,2000,JusJus,Verschansingstraat 46,Greenday,Cold Pressed Vegetable Juices,ANTWERPEN
36996,2000,JusJus,Verschansingstraat 46,Dr. Veggie,Cold Pressed Vegetable Juices,ANTWERPEN
36996,2000,JusJus,Verschansingstraat 46,Heartbeet,Cold Pressed Vegetable Juices,ANTWERPEN
36996,2000,JusJus,Verschansingstraat 46,The Hulk,Cold Pressed Vegetable Juices,ANTWERPEN
36996,2000,JusJus,Verschansingstraat 46,Oh My Greens,Cold Pressed Vegetable Juices,ANTWERPEN
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Vol-au-veggie 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
314261,1950,Lunch Garden,Wezembeeklaan 114,Samosa's met sweet chilisaus 🌿,💚 Veggie,KRAAINEM
456980,9000,Carrefour Express Zwijnaarde,68 Zwijnaardsesteenweg,Garden Gourmet Burger Deluxe Mini 180 g,Vegan & vegetarisch,GENT
456980,9000,Carrefour Express Zwijnaarde,68 Zwijnaardsesteenweg,Garden Gourmet Groenteballetjes 200 g,Vegan & vegetarisch,GENT
456980,9000,Carrefour Express Zwijnaarde,68 Zwijnaardsesteenweg,"Carrefour Veggie Sojaballetjes Tomaat, Basilicum  x 12 Ongeveer 200 g",Vegan & vegetarisch,GENT
456980,9000,Carrefour Express Zwijnaarde,68 Zwijnaardsesteenweg,Vivera Vegan Groenteschijf 200 g,Vegan & vegetarisch,GENT
456980,9000,Carrefour Express Zwijnaarde,68 Zwijnaardsesteenweg,Vivera Vegetarische Kaasschnitzel 150 g,Vegan & vegetarisch,GENT
456980,9000,Carrefour Express Zwijnaarde,68 Zwijnaardsesteenweg,Garden Gourmet Sntl Burger 226 g,Vegan & vegetarisch,GENT
456980,9000,Carrefour Express Zwijnaarde,68 Zwijnaardsesteenweg,Vivera Vegan Oosterse Schijf 200 g,Vegan & vegetarisch,GENT
456980,9000,Carrefour Express Zwijnaarde,68 Zwijnaardsesteenweg,SoFine Tofu Naturel 250 g,Vegan & vegetarisch,GENT
15124,2000,De Bomma,Willem Ogierplaats 3,Veg-au-vent,Vegetarisch,ANTWERPEN
15124,2000,De Bomma,Willem Ogierplaats 3,Vegan nochicken paksoi,Vegetarisch,ANTWERPEN
15124,2000,De Bomma,Willem Ogierplaats 3,Groenten lasagna,Vegetarisch,ANTWERPEN
476843,2140,Borgerholtse frit antwerpen,36 Te Boelaerlei,Veggie Bami,Veggie Snack,ANTWERPEN
476843,2140,Borgerholtse frit antwerpen,36 Te Boelaerlei,Veggie Mini Loempia,Veggie Snack,ANTWERPEN
476843,2140,Borgerholtse frit antwerpen,36 Te Boelaerlei,Veggie Curryworst,Veggie Snack,ANTWERPEN
476843,2140,Borgerholtse frit antwerpen,36 Te Boelaerlei,Veggie Curryworst Speciaal,Veggie Snack,ANTWERPEN
476843,2140,Borgerholtse frit antwerpen,36 Te Boelaerlei,Veggie Bitterballen,Veggie Snack,ANTWERPEN
476843,2140,Borgerholtse frit antwerpen,36 Te Boelaerlei,Veggie Kipcorn,Veggie Snack,ANTWERPEN
476843,2140,Borgerholtse frit antwerpen,36 Te Boelaerlei,Veggie Kroket,Veggie Snack,ANTWERPEN
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Pasta all'arrabiata 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Vol-au-veggie 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
314274,8500,Lunch Garden,Ringlaan 34,Samosa's met sweet chilisaus 🌿,💚 Veggie,KORTRIJK
248982,2000,Frituur 't Zuid,Verschansingstraat 30,Veggieburger,Veggie,ANTWERPEN
248982,2000,Frituur 't Zuid,Verschansingstraat 30,Veggie Hotdog,Veggie,ANTWERPEN
291993,2610,Panos Wilrijk,Kern 23,Broodje Aubergine- & Tomatenspread - VEGAN,Broodjes vegetarisch,ANTWERPEN
291993,2610,Panos Wilrijk,Kern 23,Broodje Mediterraanse Hummus - VEGAN,Broodjes vegetarisch,ANTWERPEN
284445,2000,Garden of India,"Oude Koornmarkt 60,",Vegetable Korma,Vegetarische gerechten,ANTWERPEN
284445,2000,Garden of India,"Oude Koornmarkt 60,",Vegetable Madras,Vegetarische gerechten,ANTWERPEN
284445,2000,Garden of India,"Oude Koornmarkt 60,",Vegetable Vindaloo,Vegetarische gerechten,ANTWERPEN
284445,2000,Garden of India,"Oude Koornmarkt 60,",Vegetable Jhan Frezi,Vegetarische gerechten,ANTWERPEN
275405,2000,McDonald's,"Keyserlei 58/60,2000 Antwerpen",Red Devils Veggie McMenu®,Veggie,ANTWERPEN
275405,2000,McDonald's,"Keyserlei 58/60,2000 Antwerpen",McVeggie McMenu®,Veggie,ANTWERPEN
275405,2000,McDonald's,"Keyserlei 58/60,2000 Antwerpen",Veggie Deluxe McMenu®,Veggie,ANTWERPEN
322617,3600,Panos,Rootenstraat 8 Unit 101F 3600 Genk,Broodje Aubergine- & Tomatenspread - VEGAN,Broodjes vegetarisch,GENK
322617,3600,Panos,Rootenstraat 8 Unit 101F 3600 Genk,Broodje Rauwkost - VEGAN,Broodjes vegetarisch,GENK
322617,3600,Panos,Rootenstraat 8 Unit 101F 3600 Genk,Broodje Mediterraanse Hummus - VEGAN,Broodjes vegetarisch,GENK
482454,2060,Asian cuisine,Van Arteveldestraat 45,Alu gobi,Vegetarische gerechten,ANTWERPEN
482454,2060,Asian cuisine,Van Arteveldestraat 45,Alu saag,Vegetarische gerechten,ANTWERPEN
482454,2060,Asian cuisine,Van Arteveldestraat 45,Alu fry,Vegetarische gerechten,ANTWERPEN
482454,2060,Asian cuisine,Van Arteveldestraat 45,Dahl tarka,Vegetarische gerechten,ANTWERPEN
482454,2060,Asian cuisine,Van Arteveldestraat 45,Palak paneer,Vegetarische gerechten,ANTWERPEN
482454,2060,Asian cuisine,Van Arteveldestraat 45,Mutter paneer,Vegetarische gerechten,ANTWERPEN
292788,8000,Grapes & Beanz,Langestraat 119,Sotanghon Guisado 1P,Vegetarian,BRUGGE
292788,8000,Grapes & Beanz,Langestraat 119,Sotanghon Guisado 1P,Vegetarian,BRUGGE
292788,8000,Grapes & Beanz,Langestraat 119,Sotanghon Guisado 2P,Vegetarian,BRUGGE
292788,8000,Grapes & Beanz,Langestraat 119,Sotanghon Guisado 2P,Vegetarian,BRUGGE
54104,8300,Ellis ,"Zeedijk-Albertstrand 556, Knokke, 8300",Crazy Red Veggie by Paul Florizoone,Veggie Gourmet Burgers,KNOKKE-HEIST
54104,8300,Ellis ,"Zeedijk-Albertstrand 556, Knokke, 8300",Crazy Red Veggie by Paul Florizoone,Veggie Gourmet Burgers,KNOKKE-HEIST
166176,8000,De Brugsche tafel,Mallebergplaats 7,Pizza Margherita ,Vegan Pizza,BRUGGE
166176,8000,De Brugsche tafel,Mallebergplaats 7,Pizza Margherita ,Vegan Pizza,BRUGGE
166176,8000,De Brugsche tafel,Mallebergplaats 7,Pizza Hawaï,Vegan Pizza,BRUGGE
166176,8000,De Brugsche tafel,Mallebergplaats 7,Pizza Hawaï,Vegan Pizza,BRUGGE
166176,8000,De Brugsche tafel,Mallebergplaats 7,Pizza van de Chef,Vegan Pizza,BRUGGE
166176,8000,De Brugsche tafel,Mallebergplaats 7,Pizza van de Chef,Vegan Pizza,BRUGGE
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,TOM&DELLA's: Salade met mozzarella 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
419763,2300,Lunch Garden Turnhout,80 Parklaan,Samosa's met sweet chilisaus 🌿,💚 Veggie,TURNHOUT
293969,2800,Vissemie,33 Frederik de Merodestraat,Quichee Pompoen,Veggi Food,MECHELEN
293969,2800,Vissemie,33 Frederik de Merodestraat,Quichee Pompoen,Veggi Food,MECHELEN
293969,2800,Vissemie,33 Frederik de Merodestraat,Traag gegaarde groentjes & burrata,Veggi Food,MECHELEN
293969,2800,Vissemie,33 Frederik de Merodestraat,Traag gegaarde groentjes & burrata,Veggi Food,MECHELEN
293969,2800,Vissemie,33 Frederik de Merodestraat,Melanzane alla Parmigiana,Veggi Food,MECHELEN
293969,2800,Vissemie,33 Frederik de Merodestraat,Melanzane alla Parmigiana,Veggi Food,MECHELEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Aaloo gobi,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Mixed vegetable,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Saag paneer,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Makhahani paneer,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Matur paneer,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Aaloo palak,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Daal massala,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Channa paneer,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Karahi channa,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Vegetable korma,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Shahi paneer,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Dumb aloo,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Urid daal massala,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Reshmi paneer,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Paneer tikka masala,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Karahi paneer,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Zwarte ogen bonen massala,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Rode kidney bonen massala,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Vege jalfrezi,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Aaloo muter,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Paneer butter massala,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Vegetable madras,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Vegetable vindaloo,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Bombay aloo,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Gobi massala,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Paneer madras,Vegetarische gerechten,ANTWERPEN
104941,2060,Iman Hallal Tandoori,Diepestraat 101,Bhindi bhaji (okra),Vegetarische gerechten,ANTWERPEN
378859,3500,Pattos,69 Demerstraat,Russische salade,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
378859,3500,Pattos,69 Demerstraat,Russische salade,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
378859,3500,Pattos,69 Demerstraat,Verse Champignonroomsaus,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
378859,3500,Pattos,69 Demerstraat,Verse Champignonroomsaus,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
378859,3500,Pattos,69 Demerstraat,Verse Spinazie met kaasroomsaus,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
378859,3500,Pattos,69 Demerstraat,Verse Spinazie met kaasroomsaus,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
378859,3500,Pattos,69 Demerstraat,Verse Juliennegroenten met fijn gekruid roomsaus,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
378859,3500,Pattos,69 Demerstraat,Verse Juliennegroenten met fijn gekruid roomsaus,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
378859,3500,Pattos,69 Demerstraat,Verse Wokgroenten en warme geitenkaas,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
378859,3500,Pattos,69 Demerstraat,Verse Wokgroenten en warme geitenkaas,AARDAPPEL MET VEGETARISCHE GERECHTEN,HASSELT
188290,9000,Indian Masala,"Jan Breydelstraat 30,",Aloo Gobi,VEGAN gerechten,GENT
188290,9000,Indian Masala,"Jan Breydelstraat 30,",Aloo Tofu,VEGAN gerechten,GENT
188290,9000,Indian Masala,"Jan Breydelstraat 30,",Saag Tofu,VEGAN gerechten,GENT
